Univ,College,Major,Continent,Country,Foreign Univ,Semester,Url
KHU,이과대학,화학과,Northern America,미국,University of Mississippi,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6892&b_code=12&page=9&s1=&s2=&b_ex1=&idx_no=2939&perpage=15
KHU,전자정보대학,생체의공학과,Asia,싱가포르,Nanyang Technological Un..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6891&b_code=12&page=9&s1=&s2=&b_ex1=&idx_no=2938&perpage=15
KHU,문과대학,영어학부,etc,"Queens College, CUN","Queens College, CUNY",2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6890&b_code=12&page=9&s1=&s2=&b_ex1=&idx_no=2937&perpage=15
KHU,공과대학,화학공학과,Europe,핀란드,Oulu university of applied..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6889&b_code=12&page=9&s1=&s2=&b_ex1=&idx_no=2936&perpage=15
KHU,체육대학,체육학과,Europe,핀란드,Arcada University of Appli..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6886&b_code=12&page=9&s1=&s2=&b_ex1=&idx_no=2935&perpage=15
KHU,체육대학,스포츠의학과,Europe,핀란드,Oulu university applied sci..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6885&b_code=12&page=9&s1=&s2=&b_ex1=&idx_no=2934&perpage=15
KHU,외국어대학,러시아어학과,etc,톰스크,Tomsk Polytechnic Universi..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6884&b_code=12&page=9&s1=&s2=&b_ex1=&idx_no=2933&perpage=15
KHU,정경대학,언론정보학과,Europe,핀란드,Oulu University of Applied..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6883&b_code=12&page=9&s1=&s2=&b_ex1=&idx_no=2932&perpage=15
KHU,자율전공학과,자율전공학과,Europe,스웨덴,Linnaeus University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6882&b_code=12&page=9&s1=&s2=&b_ex1=&idx_no=2931&perpage=15
KHU,예술·디자인대학,환경조경디자인학과,Asia,싱가포르,난양공대,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6881&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2930&perpage=15
KHU,경영대학,경영학과,Northern America,미국,Bard College,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6880&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2929&perpage=15
KHU,문과대학,국어국문학과,Northern America,미국,Florida State University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6879&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2928&perpage=15
KHU,생활과학대학,식품영양학과,Oceania,호주,University of New South Wale..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6876&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2927&perpage=15
KHU,정경대학,경제학과,Europe,프랑스,EDHEC Business School,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6875&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2926&perpage=15
KHU,문과대학,응용영어통번역학과,Northern America,미국,Florida State University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6874&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2925&perpage=15
KHU,경영대학,경영학과,Europe,프랑스,Edhec Business School Nice..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6873&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2924&perpage=15
KHU,전자정보대학,전자공학과,Asia,싱가포르,Nanyang Technological Un..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6871&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2923&perpage=15
KHU,정경대학,무역학과,Europe,프랑스,EDHEC BUSINESS SCHOOL,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6868&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2922&perpage=15
KHU,정경대학,언론정보학과,Oceania,호주,University of New South Wale..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6867&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2921&perpage=15
KHU,생명과학대학,식물·환경신소재공학과,Asia,싱가포르,Nanyang Technological Un..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6866&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2920&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,홍콩,Hongkong Polytechnic Univers..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6865&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2919&perpage=15
KHU,국제대학,국제학과,Europe,독일,Osnabrück University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6864&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2918&perpage=15
KHU,문과대학,응용영어통번역학과,Asia,싱가포르,Nanyang Technological Un..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6862&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2917&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Northern America,캐나다,Royal Roads University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6859&b_code=12&page=10&s1=&s2=&b_ex1=&idx_no=2916&perpage=15
KHU,공과대학,산업경영공학과,etc,Singapore,NTU,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6858&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2915&perpage=15
KHU,정경대학,행정학과,Europe,라트비아,Turiba Universtiy,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6856&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2914&perpage=15
KHU,경영대학,경영학부,etc,인도,Chitkara University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6855&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2913&perpage=15
KHU,정경대학,언론정보학과,Northern America,미국,University of Massachusetts ..,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6854&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2912&perpage=15
KHU,국제대학,국제학과,Europe,핀란드,Åbo Akademi University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6851&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2911&perpage=15
KHU,이과대학,지리학과,Asia,말레이시아,UCSI University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6850&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2910&perpage=15
KHU,정경대학,사회학과,Asia,인도네시아,Universitas Indonesia,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6848&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2909&perpage=15
KHU,한의과대학,한의예과,Asia,인도네시아,경희대학교 서울캠퍼스,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6846&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2908&perpage=15
KHU,경영대학,경영학과,Asia,인도네시아,Universitas Indonesia,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6844&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2907&perpage=15
KHU,경영대학,경영학과,Oceania,호주,Western Sydney University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6843&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2906&perpage=15
KHU,정경대학,행정학과,Europe,핀란드,University of Turku,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6842&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2905&perpage=15
KHU,경영대학,회계ㆍ세무학과,Asia,인도네시아,Universitas Indonesia,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6841&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2904&perpage=15
KHU,경영대학,경영학과,Asia,인도네시아,Universitas Indonesia,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6840&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2903&perpage=15
KHU,문과대학,사학과,Asia,인도네시아,Universitas Indonesia,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6837&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2902&perpage=15
KHU,호텔관광대학,관광학부,Asia,인도네시아,Universitas Indonesia,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6836&b_code=12&page=11&s1=&s2=&b_ex1=&idx_no=2901&perpage=15
KHU,정경대학,언론정보학과,etc,Indonesia,Universitas Indonesia,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6835&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2900&perpage=15
KHU,음악대학,기악과,etc,Michigan State Universit,Michigan State University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6834&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2899&perpage=15
KHU,이과대학,지리학과,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6832&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2898&perpage=15
KHU,경영대학,경영학과,Asia,인도네시아,Universitas Indonesia,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6831&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2897&perpage=15
KHU,정경대학,경제학과,Europe,노르웨이,University of Oslo,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6830&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2896&perpage=15
KHU,정경대학,정치외교학과,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6829&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2895&perpage=15
KHU,정경대학,정치외교학과,etc,Indonesia,Universitas Indonesia,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6828&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2894&perpage=15
KHU,호텔관광대학,관광학부,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6827&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2893&perpage=15
KHU,자율전공학과,자율전공학과,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6826&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2892&perpage=15
KHU,문과대학,영어학부,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6825&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2891&perpage=15
KHU,자율전공학과,자율전공학과,Asia,인도네시아,UNIVERSITAS INDONESIA,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6824&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2890&perpage=15
KHU,생활과학대학,식품영양학과,Asia,인도네시아,Universitas Indonesia,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6823&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2889&perpage=15
KHU,자율전공학과,자율전공학과,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6822&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2888&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6820&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2887&perpage=15
KHU,경영대학,회계ㆍ세무학과,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6819&b_code=12&page=12&s1=&s2=&b_ex1=&idx_no=2886&perpage=15
KHU,호텔관광대학,관광학부,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6818&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2885&perpage=15
KHU,생활과학대학,식품영양학과,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6816&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2884&perpage=15
KHU,정경대학,국제통상·금융투자학과,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6815&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2883&perpage=15
KHU,외국어대학,프랑스어학과,Europe,프랑스,Universite de Limoges,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6814&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2882&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6813&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2881&perpage=15
KHU,정경대학,정치외교학과,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6812&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2880&perpage=15
KHU,정경대학,행정학과,Asia,대만,National Taiwan University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6811&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2879&perpage=15
KHU,정경대학,언론정보학과,Europe,라트비아,Turiba University,2019-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=6809&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2878&perpage=15
KHU,정경대학,사회학과,Europe,리투아니아,Vilnius University,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6805&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2877&perpage=15
KHU,호텔관광대학,관광학부,Europe,라트비아,Turiba university,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6804&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2876&perpage=15
KHU,정경대학,언론정보학과,Southern America,파나마,Universidad Tecnologica de..,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6795&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2875&perpage=15
KHU,경영대학,경영학과,Europe,독일,Bremen University,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6794&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2874&perpage=15
KHU,경영대학,경영학과,Europe,오스트리아,FH Vorarlberg,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6793&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2873&perpage=15
KHU,외국어대학,일본어학과,Asia,일본,센슈대학교,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6791&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2872&perpage=15
KHU,정경대학,경제학과,Asia,중국,shanghai international studi..,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6790&b_code=12&page=13&s1=&s2=&b_ex1=&idx_no=2871&perpage=15
KHU,외국어대학,글로벌커뮤니케이션학부,Northern America,미국,Northeastern Illinois Univer..,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6781&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2870&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,스페인,Universidad de Vigo,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6774&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2869&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,오스트리아,FH Kufstein Tirol,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6770&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2868&perpage=15
KHU,정경대학,언론정보학과,Asia,일본,나고야 대학,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6769&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2867&perpage=15
KHU,정경대학,무역학과,Asia,중국,북경대학교,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6765&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2866&perpage=15
KHU,외국어대학,일본어학과,Asia,일본,도쿄외국어대학 (Tokyo Univer..,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6764&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2865&perpage=15
KHU,이과대학,지리학과,Asia,중국,산동대학교,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6763&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2864&perpage=15
KHU,외국어대학,일본어학과,Asia,일본,츄오대학(주오대학),2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6762&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2863&perpage=15
KHU,정경대학,언론정보학과,Asia,중국,중산대학교,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6761&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2862&perpage=15
KHU,경영대학,경영학과,Europe,독일,Bremen University,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6760&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2861&perpage=15
KHU,호텔관광대학,관광학부,Europe,에스토니아,Tallinn University,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6759&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2860&perpage=15
KHU,외국어대학,글로벌커뮤니케이션학부,Europe,헝가리,Eötvös Loránd University,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6758&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2859&perpage=15
KHU,생활과학대학,식품영양학과,Northern America,미국,University of West Georgia,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6757&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2858&perpage=15
KHU,문과대학,영어학부,Europe,네덜란드,Hogeschool Utrecht,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6756&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2857&perpage=15
KHU,국제대학,국제학과,etc,Solvay Brussels Schoo,Solvay Brussels School,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6752&b_code=12&page=14&s1=&s2=&b_ex1=&idx_no=2856&perpage=15
KHU,외국어대학,글로벌커뮤니케이션학부,Europe,체코,Charles University,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6751&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2855&perpage=15
KHU,문과대학,영어학부,etc,Queens Colleg,Queens College,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6750&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2854&perpage=15
KHU,생활과학대학,식품영양학과,Asia,일본,큐슈대학 (Kyushu University),2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6749&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2853&perpage=15
KHU,정경대학,행정학과,Asia,일본,관서학원대학,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6747&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2852&perpage=15
KHU,호텔관광대학,관광학부,Northern America,미국,James Madison University,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6746&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2851&perpage=15
KHU,경영대학,경영학부,Europe,핀란드,Oulu University of Applied..,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6743&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2850&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,중남민족대,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6742&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2849&perpage=15
KHU,응용과학대학,우주과학과,Asia,일본,나고야대학교 Nagoya Universi..,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6741&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2848&perpage=15
KHU,외국어대학,중국어학과,etc,대만사범대학,대만사범대학교,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6738&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2847&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,중남민족대,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6737&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2846&perpage=15
KHU,생활과학대학,아동가족학과,Europe,프랑스,EDHEC Business school,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6736&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2845&perpage=15
KHU,경영대학,경영학과,Asia,일본,Ritsumeikan Asia Pacific Uni..,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6735&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2844&perpage=15
KHU,호텔관광대학,관광학부,Europe,오스트리아,FH Kufstein Tirol,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6734&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2843&perpage=15
KHU,외국어대학,스페인어학과,Europe,스페인,Universidad de Vigo,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6733&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2842&perpage=15
KHU,국제대학,국제학과,Northern America,캐나다,Mcgill University,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6732&b_code=12&page=15&s1=&s2=&b_ex1=&idx_no=2841&perpage=15
KHU,경영대학,경영학부,Europe,크로아티아,Zagreb School of Econo..,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6731&b_code=12&page=16&s1=&s2=&b_ex1=&idx_no=2840&perpage=15
KHU,외국어대학,한국어학과,Europe,스페인,Universidad de Castilla La..,2018-2,http://oiak.khu.ac.kr/program/notice_view.php?idx=6730&b_code=12&page=16&s1=&s2=&b_ex1=&idx_no=2839&perpage=15
